OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,IsLate,key_driver
ORD2888,Lalamove,Klang Valley,Scheduled,14,0,0,Order weekday
ORD2150,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2132,GrabExpress,Klang Valley,Scheduled,9,0,0,Order weekday
ORD2180,In-house Rider,Klang Valley,Scheduled,13,0,0,Order value
ORD2176,GrabExpress,Klang Valley,Scheduled,13,0,0,Order weekday
ORD2119,In-house Rider,Klang Valley,Next Day,6,0,0,Birthday occasion
ORD2146,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2147,In-house Rider,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD2154,In-house Rider,Klang Valley,Scheduled,16,0,0,High daily volume
ORD1220,In-house Rider,Klang Valley,Scheduled,11,0,0,Order weekday
ORD1210,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1205,In-house Rider,Klang Valley,Scheduled,16,0,0,GrabExpress
ORD2875,GrabExpress,Klang Valley,Scheduled,14,0,0,Anniversary occasion
ORD2919,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2867,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1214,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1239,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1176,In-house Rider,Klang Valley,Same Day,8,0,0,Tight requested window
ORD1226,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1194,In-house Rider,Klang Valley,Scheduled,16,0,0,Lalamove
ORD1189,Lalamove,Klang Valley,Next Day,13,0,0,Anniversary occasion
ORD1181,Lalamove,Klang Valley,Next Day,13,0,0,Birthday occasion
ORD1219,In-house Rider,Klang Valley,Scheduled,11,0,0,Order value
ORD2943,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD2047,Lalamove,Klang Valley,Scheduled,9,0,0,Order value
ORD2061,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2108,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2065,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2161,In-house Rider,Klang Valley,Scheduled,16,0,0,Lalamove
ORD2198,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2195,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2162,Lalamove,Klang Valley,Scheduled,16,0,0,Birthday occasion
ORD2185,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1237,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2779,In-house Rider,Klang Valley,Scheduled,47,0,0,High daily volume
ORD2188,Lalamove,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD2036,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2039,J&T Express,Penang,Scheduled,9,0,0,Klang Valley zone
ORD2032,In-house Rider,Klang Valley,Scheduled,9,0,0,Order value
ORD2056,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2059,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2076,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2868,Lalamove,Klang Valley,Scheduled,14,0,0,Next Day service
ORD2862,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD1977,Lalamove,Klang Valley,Scheduled,13,0,0,Birthday occasion
ORD2087,In-house Rider,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD1375,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1410,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1381,In-house Rider,Klang Valley,Scheduled,8,0,0,Birthday occasion
ORD1400,GrabExpress,Klang Valley,Scheduled,13,0,0,Order weekday
ORD1436,Lalamove,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD2954,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1193,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1177,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1184,In-house Rider,Klang Valley,Scheduled,13,0,0,Order weekday
ORD2876,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2939,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2920,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2922,In-house Rider,Klang Valley,Scheduled,11,0,0,Bouquet
ORD1271,Lalamove,Klang Valley,Scheduled,14,0,0,Order weekday
ORD1171,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2175,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2183,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2172,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2193,Lalamove,Klang Valley,Scheduled,12,0,0,Order hour
ORD2171,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD2190,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1264,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD1277,Lalamove,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD2209,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2060,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2019,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1998,Lalamove,Klang Valley,Scheduled,17,0,0,In-house Rider
ORD2013,Lalamove,Klang Valley,Scheduled,14,0,0,Birthday occasion
ORD2020,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1992,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD3015,Lalamove,Klang Valley,Scheduled,7,0,0,In-house Rider
ORD2949,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2963,Lalamove,Klang Valley,Scheduled,12,0,0,Order value
ORD3007,Lalamove,Klang Valley,Scheduled,12,0,0,Order value
ORD1974,Lalamove,Klang Valley,Next Day,13,0,0,Anniversary occasion
ORD2972,Lalamove,Klang Valley,Scheduled,18,0,0,GrabExpress
ORD2946,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD2987,GrabExpress,Klang Valley,Scheduled,18,0,0,In-house Rider
ORD2986,In-house Rider,Klang Valley,Scheduled,18,0,0,Lalamove
ORD2927,GrabExpress,Klang Valley,Scheduled,11,0,0,Anniversary occasion
ORD2967,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2007,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2010,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2037,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1995,Lalamove,Klang Valley,Scheduled,17,0,0,Order value
ORD1168,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2001,Lalamove,Klang Valley,Scheduled,17,0,0,In-house Rider
ORD1963,Lalamove,Klang Valley,Next Day,13,0,0,In-house Rider
ORD2030,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2182,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2167,Lalamove,Klang Valley,Scheduled,16,0,0,Birthday occasion
ORD1367,In-house Rider,Klang Valley,Scheduled,4,0,0,Order value
ORD1342,In-house Rider,Klang Valley,Same Day,8,0,0,Tight requested window
ORD1341,In-house Rider,Klang Valley,Same Day,8,0,0,Tight requested window
ORD1409,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2217,GrabExpress,Klang Valley,Scheduled,14,0,0,Order weekday
ORD2213,In-house Rider,Klang Valley,Next Day,14,0,0,Lalamove
ORD2799,In-house Rider,Klang Valley,Scheduled,47,0,0,High daily volume
ORD1234,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2945,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD2938,GrabExpress,Klang Valley,Next Day,10,0,0,In-house Rider
ORD2961,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1451,Lalamove,Klang Valley,Scheduled,26,0,0,In-house Rider
ORD1442,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1438,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1455,J&T Express,Penang,Scheduled,26,0,0,Klang Valley zone
ORD1411,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1469,GrabExpress,Klang Valley,Scheduled,26,0,0,Order value
ORD2970,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2940,In-house Rider,Klang Valley,Same Day,8,0,0,Same Day service
ORD2999,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2971,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2989,In-house Rider,Klang Valley,Scheduled,18,0,0,Lalamove
ORD2012,In-house Rider,Klang Valley,Scheduled,14,0,0,Order weekday
ORD1956,In-house Rider,Klang Valley,Scheduled,10,0,0,Order weekday
ORD1954,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD3019,Lalamove,Klang Valley,Scheduled,10,0,0,Order hour
ORD2974,In-house Rider,Klang Valley,Scheduled,18,0,0,Order hour
ORD1965,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1154,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1165,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD3035,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1244,In-house Rider,Klang Valley,Scheduled,7,0,0,Preserved Flowers
ORD1265,GrabExpress,Klang Valley,Scheduled,14,0,0,Order weekday
ORD1256,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2173,In-house Rider,Klang Valley,Scheduled,13,0,0,Order value
ORD2186,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2228,In-house Rider,Klang Valley,Scheduled,13,0,0,Order weekday
ORD2219,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD2236,In-house Rider,Klang Valley,Scheduled,12,0,0,Order weekday
ORD2216,GrabExpress,Klang Valley,Same Day,14,0,0,Order hour
ORD2279,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2235,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1419,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD3027,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2983,Lalamove,Klang Valley,Scheduled,18,0,0,In-house Rider
ORD2994,In-house Rider,Klang Valley,Scheduled,9,0,0,Lalamove
ORD2220,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2218,Lalamove,Klang Valley,Scheduled,14,0,0,Non-fresh
ORD2239,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2246,In-house Rider,Klang Valley,Scheduled,10,0,0,Order value
ORD2269,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2645,In-house Rider,Klang Valley,Scheduled,26,0,0,GrabExpress
ORD2688,Lalamove,Klang Valley,Scheduled,36,0,0,High daily volume
ORD2796,In-house Rider,Klang Valley,Scheduled,47,0,0,High daily volume
ORD2655,Lalamove,Klang Valley,Scheduled,37,0,0,High daily volume
ORD2620,In-house Rider,Klang Valley,Next Day,13,0,0,Lalamove
ORD3029,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3049,GrabExpress,Klang Valley,Scheduled,15,0,0,Order value
ORD1938,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1889,In-house Rider,Klang Valley,Same Day,7,0,0,Same Day service
ORD1927,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD3065,GrabExpress,Klang Valley,Scheduled,17,0,0,In-house Rider
ORD1958,Lalamove,Klang Valley,Scheduled,10,0,0,Preserved Flowers
ORD1946,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1970,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3017,In-house Rider,Klang Valley,Scheduled,7,0,0,Lalamove
ORD3013,In-house Rider,Klang Valley,Scheduled,7,0,0,Lalamove
ORD3041,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3011,In-house Rider,Klang Valley,Scheduled,7,0,0,Non-fresh
ORD3031,Lalamove,Klang Valley,Scheduled,12,0,0,Order value
ORD3082,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3055,GrabExpress,Klang Valley,Scheduled,17,0,0,Order value
ORD3024,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1383,In-house Rider,Klang Valley,Same Day,8,0,0,Birthday occasion
ORD3033,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3052,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1932,In-house Rider,Klang Valley,Scheduled,13,0,0,Anniversary occasion
ORD1913,GrabExpress,Klang Valley,Scheduled,14,0,0,Order weekday
ORD1897,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD1896,In-house Rider,Klang Valley,Scheduled,10,0,0,Anniversary occasion
ORD1890,Lalamove,Klang Valley,Next Day,7,0,0,In-house Rider
ORD1908,Lalamove,Klang Valley,Scheduled,14,0,0,Order value
ORD3051,GrabExpress,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD3043,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3032,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3012,Lalamove,Klang Valley,Next Day,7,0,0,In-house Rider
ORD3071,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD3034,In-house Rider,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD1909,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD1902,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1928,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD3050,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3084,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD3093,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3068,In-house Rider,Klang Valley,Scheduled,17,0,0,GrabExpress
ORD3076,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD2819,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2689,Lalamove,Klang Valley,Scheduled,36,0,0,High daily volume
ORD2256,Lalamove,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD2287,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2231,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2237,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD2230,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD2245,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1251,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD1297,In-house Rider,Klang Valley,Scheduled,10,0,0,Order value
ORD1328,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1132,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1127,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1348,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1318,Lalamove,Klang Valley,Same Day,12,0,0,Same Day service
ORD1386,In-house Rider,Klang Valley,Scheduled,8,0,0,Lalamove
ORD1377,Lalamove,Klang Valley,Scheduled,9,0,0,Order value
ORD1361,In-house Rider,Klang Valley,Scheduled,8,0,0,Lalamove
ORD2226,GrabExpress,Klang Valley,Next Day,13,0,0,Lalamove
ORD2278,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD2251,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2686,Ninja Van,Johor Bahru,Scheduled,36,0,0,Klang Valley zone
ORD2606,In-house Rider,Klang Valley,Same Day,8,0,0,Tight requested window
ORD1104,Lalamove,Klang Valley,Scheduled,13,0,0,Next Day service
ORD1135,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD1881,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1887,Lalamove,Klang Valley,Scheduled,7,0,0,Order value
ORD3144,Lalamove,Klang Valley,Scheduled,16,0,0,Anniversary occasion
ORD3134,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1916,In-house Rider,Klang Valley,Scheduled,14,0,0,Order hour
ORD1898,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD3112,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3090,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD3121,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3087,In-house Rider,Klang Valley,Scheduled,8,0,0,Lalamove
ORD3118,In-house Rider,Klang Valley,Scheduled,12,0,0,Order value
ORD3060,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD1900,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1865,GrabExpress,Klang Valley,Scheduled,15,0,0,Order value
ORD1872,GrabExpress,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD1840,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1156,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1118,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1427,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1877,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1915,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD3123,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3132,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1248,Lalamove,Klang Valley,Scheduled,7,0,0,Order hour
ORD1269,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2640,In-house Rider,Klang Valley,Scheduled,26,0,0,Birthday occasion
ORD2676,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD2687,GrabExpress,Klang Valley,Scheduled,36,0,0,High daily volume
ORD2647,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD2631,GrabExpress,Klang Valley,Scheduled,26,0,0,In-house Rider
ORD3086,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD3130,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3097,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3096,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3169,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD1105,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1064,Lalamove,Klang Valley,Same Day,7,0,0,In-house Rider
ORD1801,GrabExpress,Klang Valley,Same Day,8,0,0,In-house Rider
ORD1880,Lalamove,Klang Valley,Scheduled,11,0,0,Anniversary occasion
ORD1811,Lalamove,Klang Valley,Next Day,13,0,0,Order value
ORD1858,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3150,In-house Rider,Klang Valley,Scheduled,16,0,0,Lalamove
ORD3100,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3120,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3109,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3110,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1862,GrabExpress,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD1408,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1486,Ninja Van,Johor Bahru,Scheduled,31,0,0,Klang Valley zone
ORD1498,In-house Rider,Klang Valley,Scheduled,31,0,0,High daily volume
ORD3193,Lalamove,Klang Valley,Scheduled,13,0,0,Anniversary occasion
ORD3217,In-house Rider,Klang Valley,Scheduled,12,0,0,Order hour
ORD3153,GrabExpress,Klang Valley,Scheduled,16,0,0,Lalamove
ORD3154,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2283,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2320,GrabExpress,Klang Valley,Scheduled,16,0,0,Lalamove
ORD2317,In-house Rider,Klang Valley,Scheduled,16,0,0,Lalamove
ORD2299,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2272,In-house Rider,Klang Valley,Scheduled,12,0,0,Order weekday
ORD2330,In-house Rider,Klang Valley,Scheduled,10,0,0,Anniversary occasion
ORD2262,Lalamove,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD2288,Lalamove,Klang Valley,Scheduled,14,0,0,Next Day service
ORD2628,GrabExpress,Klang Valley,Scheduled,26,0,0,Anniversary occasion
ORD2698,GrabExpress,Klang Valley,Scheduled,36,0,0,High daily volume
ORD2662,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD3189,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3188,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3207,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1845,Lalamove,Klang Valley,Scheduled,14,0,0,Preserved Flowers
ORD1851,Lalamove,Klang Valley,Scheduled,15,0,0,Birthday occasion
ORD1116,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2360,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2343,Lalamove,Klang Valley,Scheduled,17,0,0,In-house Rider
ORD2337,Lalamove,Klang Valley,Scheduled,17,0,0,Order weekday
ORD2286,In-house Rider,Klang Valley,Next Day,14,0,0,Lalamove
ORD2589,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2710,GrabExpress,Klang Valley,Scheduled,36,0,0,High daily volume
ORD2678,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD1085,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1153,In-house Rider,Klang Valley,Scheduled,11,0,0,Bouquet
ORD1149,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1122,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2370,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2376,Lalamove,Klang Valley,Scheduled,8,0,0,Anniversary occasion
ORD2347,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD2329,Lalamove,Klang Valley,Scheduled,10,0,0,Order hour
ORD2358,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2595,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2646,GrabExpress,Klang Valley,Scheduled,26,0,0,Anniversary occasion
ORD2614,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2622,Lalamove,Klang Valley,Scheduled,26,0,0,Anniversary occasion
ORD2665,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD1800,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1859,GrabExpress,Klang Valley,Scheduled,15,0,0,Order weekday
ORD1860,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1824,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1882,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD1818,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1468,In-house Rider,Klang Valley,Scheduled,26,0,0,Order hour
ORD1454,Lalamove,Klang Valley,Scheduled,26,0,0,Order hour
ORD3203,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3202,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3180,Lalamove,Klang Valley,Scheduled,15,0,0,Order value
ORD3156,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3157,In-house Rider,Klang Valley,Next Day,11,0,0,Lalamove
ORD1807,In-house Rider,Klang Valley,Scheduled,13,0,0,Anniversary occasion
ORD1812,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1809,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD1789,Lalamove,Klang Valley,Scheduled,9,0,0,Order value
ORD1873,In-house Rider,Klang Valley,Scheduled,15,0,0,Order hour
ORD3211,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3186,Lalamove,Klang Valley,Scheduled,15,0,0,Birthday occasion
ORD3174,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2604,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD3173,Lalamove,Klang Valley,Same Day,13,0,0,Same Day service
ORD3196,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1771,In-house Rider,Klang Valley,Scheduled,17,0,0,GrabExpress
ORD1804,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1753,Lalamove,Klang Valley,Scheduled,14,0,0,GrabExpress
ORD1793,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1763,Lalamove,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD1795,Lalamove,Klang Valley,Next Day,9,0,0,In-house Rider
ORD3222,GrabExpress,Klang Valley,Scheduled,19,0,0,Order value
ORD3249,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3200,Lalamove,Klang Valley,Scheduled,13,0,0,Order weekday
ORD1484,In-house Rider,Klang Valley,Scheduled,31,0,0,High daily volume
ORD1443,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1428,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1447,J&T Express,Penang,Scheduled,26,0,0,Klang Valley zone
ORD1457,J&T Express,Johor Bahru,Scheduled,26,0,0,Klang Valley zone
ORD3227,In-house Rider,Klang Valley,Scheduled,19,0,0,Order value
ORD2668,Lalamove,Klang Valley,Scheduled,37,0,0,High daily volume
ORD1338,Lalamove,Klang Valley,Scheduled,8,0,0,Order weekday
ORD1322,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1312,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1327,Lalamove,Klang Valley,Scheduled,13,0,0,Order weekday
ORD1334,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2675,In-house Rider,Klang Valley,Scheduled,37,0,0,High daily volume
ORD2611,Lalamove,Klang Valley,Scheduled,13,0,0,Birthday occasion
ORD2560,Lalamove,Klang Valley,Next Day,10,0,0,In-house Rider
ORD2590,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2602,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD2617,In-house Rider,Klang Valley,Scheduled,13,0,0,Order value
ORD2624,In-house Rider,Klang Valley,Scheduled,26,0,0,Anniversary occasion
ORD3197,Lalamove,Klang Valley,Scheduled,13,0,0,Anniversary occasion
ORD3176,In-house Rider,Klang Valley,Same Day,13,0,0,Same Day service
ORD1798,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1765,In-house Rider,Klang Valley,Scheduled,12,0,0,Order value
ORD1785,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
